Year,Country Code,Country Name,life_expatancy,life_expatancy_male,life_expatancy_female,ratio_mort_neonatal,ratio_mort_one_year,ratio_mort_five_year,ratio_maternal_mort,ratio_mort_in_year,ratio_poblation_0_14_year,ratio_poblation_15_64_year,ratio_poblation_more_64_year,ratio_population_growth,ratio_mortality_CVD_cancer_diabetes_CRD,ratio_infectious_diseases,porc_prev_malnutrition,doctor_1000_people,bed_1000_people,porc_water_service,porc_sanitation_services,porc_electricity,porc_internet,porc_secundary_school_compl,porc_literacy,porc_unemployment,porc_below_poverty_line,PIB_growth_per_capita
1997,LCA,Santa Lucía,70.775,69.057,72.419,10.9,10.9,19,,6.556,34.1213477942028,59.3603252409073,6.51832696488993,0.959858447122183,,,,0.473,0.473,0.473,,,0.992168483,,,20.47,,-1.64276585898547
2002,GRD,Granada,73.167,,,,,,,,,,,,,,,,,,,,,,,,,
2009,LCA,Santa Lucía,72.722,,,,,,,,,,,,,,,,,,,,,,,,,
2001,TON,Tonga,69.127,,,,,,,,,,,,,,,,,,,,,,,,,
2017,VCT,San Vicente y las Granadinas,74.305,71.98,77.052,9.8,9.8,15.7,35,8.592,23.0339606910567,66.9507382861907,10.0153010227526,-0.391467650725961,21.7,,5.7,,,,87.1843449,99.9777069091797,53.7,100.696296691895,,19.028,,2.06814737083947
1985,CUB,Cuba,73.605,71.754,75.672,9.1,9.1,17.2,,6.43,26.0520288387739,65.9019033762242,8.04606778500183,0.826190428931533,,,,,,,,,,76.2396392822266,,,,0.76075051376958
2020,VCT,San Vicente y las Granadinas,72.126,69.812,74.944,8.8,8.8,14.2,62,11.038,22.2784507681648,67.0465677490264,10.6749814828089,-0.278684637027924,,,7.6,,,,,100,80.429529,,,20.55,,-5.04839908499085
2014,SLB,Islas Salomón,69.234,67.741,70.94,9.5,9.5,23.5,140,5.407,40.6496416408105,55.9057075491044,3.44465081008511,2.54476579755385,40.3,,18.7,,,,30.83105858,50.3067588806152,9,66.9071197509766,,0.734,,-1.35332306766367
2015,GTM,Guatemala,72.103,69.075,75.178,13.4,13.4,28.4,107,5.071,36.1609074922129,59.4195201619488,4.41957234583832,1.69146509302391,17.3,23.7754870267857,17.3,,,,66.67125906,90.520622253418,28.80594156,61.6987190246582,,2.51,,2.34629514622338
2002,PRY,Paraguay,70.025,,,,,,,,,,,,,,,,,,,,,,,,,
2015,PAN,Panamá,77.468,74.54,80.516,9.5,9.5,16.9,49,4.875,28.0455237593909,64.6358436617133,7.31863257889588,1.74123543377264,11.3,15.2785736523684,8.1,1.5759,1.5759,1.5759,78.67273411,92.2947692871094,51.20542499,,,4.368,23,3.90792886782761
2020,TTO,Trinidad y Tobago,74.406,70.983,77.881,10.7,10.7,16.8,27,7.9,19.5245585572412,69.8010139993031,10.6744274434557,-0.119021692717152,,,7.5,,,,93.91521101,100,78.67115844,,,4.21,,-7.56838292938268
2010,CHL,Chile,78.501,75.734,81.213,5.3,5.3,8.7,23,5.962,21.4798441699156,68.7279473107819,9.79220851930251,1.0090337555584,12.9,8.13629253118485,3.4,1.4333,1.4333,1.4333,97.10223583,99.5383911132813,45,,,8.41,,4.78894269211156
1986,VCT,San Vicente y las Granadinas,71.639,70.298,73.015,14.4,14.4,29.7,,6.119,39.0903867562035,54.4609832297914,6.4486300140051,0.433660607465972,,,,,,,,,,,,,,5.14278758310684
2008,CRI,Costa Rica,78.445,,,,,,,,,,,,,,,,,,,,,,,,,
2001,SUR,Suriname,65.482,,,,,,,,,,,,,,,,,,,,,,,,,
2002,USA,Estados Unidos,76.9365853658537,,,,,,,,,,,,,,,,,,,,,,,,,
1994,VCT,San Vicente y las Granadinas,71.922,69.863,74.025,12.8,12.8,22.3,,6.388,35.1726952393072,58.07527414903,6.7520306116628,0.283875127465269,,,,,,,,71.8138961791992,0,,,20.185,,-1.52755927731705
1994,CUB,Cuba,74.411,72.194,76.851,6.1,6.1,11.3,,7.264,22.0272941456562,69.0692006255232,8.90350522882063,0.425927555927014,,,,4.9882,4.9882,4.9882,,,0,75.6686477661133,,8.146,,0.28886142955011
2012,BRA,Brasil,73.552,70.287,76.869,10.3,10.3,17.2,57,6.34,23.8132776565272,68.9488468055813,7.23787553789152,0.900343360601223,17.1,,3,,,,83.54222598,99.5194931030273,48.56,,91.3378524780273,7.25,,1.00765403282705
1994,CAN,Canadá,77.8717073170732,74.94,80.95,4.1,4.1,7.2,,7.1,20.5502338180506,67.6525257064596,11.7972404754898,1.09525810706129,,,,2.1,2.1,2.1,,100,2.378693853,,,10.4,,
1987,DMA,Dominica,70.858,67.752,74.068,10.6,10.6,17.6,,8.613,33.4849169585358,58.0506439950288,8.46443904643543,-0.573148171997367,,,,,,,,,,,,,,6.91861039506129
1986,URY,Uruguay,72.381,68.623,76.329,13.3,13.3,27.4,,9.41,26.4122609294671,62.6235324484867,10.9642066220462,0.560127279263185,,,,,,,,,,,,,,8.20203860685564
2004,MHL,Islas Marshall,63.695,,,,,,,,,,,,,,,,,,,,,,,,,
2003,TUV,Tuvalu,63.631,,,,,,,,,,,,,,,,,,,,,,,,,
2005,VUT,Vanuatu,69.39,,,,,,,,,,,,,,,,,,,,,,,,,
2017,USA,Estados Unidos,78.5390243902439,76.1,81.1,3.8,3.8,6.6,19,8.638,19.0559237747833,65.8777858254785,15.0662903997382,0.63264399508256,13.8,,2.5,,,,99.72996764,100,87.27488917,104.852256774902,,4.36,,1.59713559028371
1995,VEN,Venezuela,72.143,69.484,74.929,12.9,12.9,26.3,,4.766,36.0814786600553,59.6023469276678,4.31617441227689,2.1325290680119,,,,1.94,1.94,1.94,,99,0.122214848,,,10.24,,1.7583331160828
2014,BLZ,Belice,73.311,70.674,76.341,10.5,10.5,16.1,38,4.584,32.4689571004868,63.3361715412888,4.19487135822442,2.19427675238371,16.4,,7.7,,,,86.89304318,91.3642578125,38.7,64.0299911499023,,8.24,,1.8304443236663
2022,BRA,Brasil,,,,,,,,,,,,,,,,,,,,,,,,9.461,,
2002,DMA,Dominica,72.34,,,,,,,,,,,,,,,,,,,,,,,,,
2008,HTI,Haití,61.332,,,,,,,,,,,,,,,,,,,,,,,,,
2001,LCA,Santa Lucía,71.135,,,,,,,,,,,,,,,,,,,,,,,,,
1993,PAN,Panamá,71.8,68.68,75.184,16.6,16.6,29.3,,5.187,34.986813995554,60.4832714253637,4.52991457908237,2.05812086545799,,,,1.1777,1.1777,1.1777,,75.0674591064453,0,,,6.123,,3.30752011135387
2020,BRA,Brasil,74.009,70.7,77.375,8.7,8.7,14.7,72,7.42,20.8347709462045,69.8744739258577,9.29075512793776,0.665176682246802,,,4.1,,,,90.07847103,100,81.34269353,,,13.93,,-4.51593118067881
1991,PAN,Panamá,71.207,68.074,74.668,17.3,17.3,30.6,,5.347,35.7358495166051,59.8249790621146,4.43917142128025,2.10330345744965,,,,1.122,1.122,1.122,,73.4431304931641,0,,,6.064,,7.14162589457609
2004,DMA,Dominica,72.401,,,,,,,,,,,,,,,,,,,,,,,,,
2007,TTO,Trinidad y Tobago,71.652,,,,,,,,,,,,,,,,,,,,,,,,,
2010,FSM,Micronesia (Estados Federados de),71.233,68.214,74.422,18.1,18.1,34.5,46,4.587,35.5189961659115,61.2422446845591,3.23875914952945,-0.259914003442924,44.6,17.6292641492861,,,,,67.04089807,64.5315170288086,20,,,,,2.5255221377722
2019,WSM,Samoa,72.157,69.767,74.805,6.9,6.9,17.5,66,5.5,38.077586471328,56.9947452992018,4.92766822947021,1.04553544180183,31.2,10.3658660641934,4.4,,,,96.76295103,99.1999969482422,61.21060766,102.761207580566,,9.147,,3.36546691550508
2012,CAN,Canadá,81.6636585365854,79.61,83.82,3.7,3.7,5.6,12,7.1,16.325320924896,68.8781467973837,14.7965322777203,1.08581726304756,10.7,,2.5,2.3962,2.3962,2.3962,99.42171918,100,83,,,7.29,,0.663247994866836
1999,URY,Uruguay,74.769,70.329,79.308,8.6,8.6,17.6,,9.165,24.4747500962957,62.5713220917711,12.9539278119332,0.497735084108038,,,,3.745,3.745,3.745,,97.3951110839844,9.972765285,,,10.47,,-2.42608243123377
2021,PER,Perú,72.377,70.121,74.746,7.1,7.1,14.1,,7.988,26.3300737170471,65.3492833401425,8.3206429428104,1.22566025209601,,,,,,,,,71.10782528,99.8302612304688,,5.1,25.9,11.9687084471054
1996,WSM,Samoa,69.588,66.85,72.797,10.2,10.2,24.5,,5.429,40.5507800784323,55.2927628414435,4.15645708012427,1.03011305788199,,,,0.344,0.344,0.344,,84.7669982910156,,97.793586730957,,3.475,,6.08057134549485
2016,FSM,Micronesia (Estados Federados de),71.595,68.395,74.979,15.3,15.3,29.2,64,5.073,32.6521143865618,62.9758336327786,4.37205198065963,0.422085800331518,45.6,,,,,,88.30933155,75.9620132446289,33.35216255,84.0353851318359,,,,0.475192619993422
2019,PAN,Panamá,77.81,74.789,80.954,8.3,8.3,14.8,51,5.12,26.9754132987063,64.8806081088105,8.14397859248318,1.60228973055272,10.7,13.3672704197102,5.4,1.6324,1.6324,1.6324,83.37854998,95.8163299560547,63.62841477,,95.7360763549805,6.33,21.5,1.34288653402731
1989,CHL,Chile,72.467,69.244,75.749,9.1,9.1,20.4,,5.538,30.1078403641632,64.1707693768388,5.72139025899793,1.61427036260872,,,,,,,,,,,,,,8.16316784441375
2012,WSM,Samoa,72.167,69.709,74.848,7.7,7.7,19.1,63,5.372,38.6959681815429,56.5522097272415,4.7518220912156,0.898922334287627,32.2,,4,,,,95.77386334,96.8269348144531,12.92249,105.942909240723,,8.75,,-4.59362570232909
1986,VEN,Venezuela,71.037,68.869,73.296,,,34.9,,4.776,39.25062671214,57.1587674207275,3.59060586713252,2.60097871969667,,,,1.399,1.399,1.399,,,,44.6042709350586,,,,3.77575088870006
2004,ARG,Argentina,74.855,,,,,,,,,,,,,,,,,,,,,,,,,
2007,HTI,Haití,61.103,,,,,,,,,,,,,,,,,,,,,,,,,
1992,VUT,Vanuatu,67.353,64.981,70.44,15.3,15.3,33.3,,6.314,44.6831990667024,51.5296936828995,3.78710725039807,2.48947430333076,,,,,,,,,0,,,1.751,,0.0631026223703941
1998,MHL,Islas Marshall,63.364,61.402,65.718,18.4,18.4,41.6,,6.356,46.5263474687056,51.2936263860283,2.18002614526611,1.52767323439355,,,,,,,,,,,,,,-2.32303469210225
1991,CAN,Canadá,77.5934146341464,74.53,80.81,4.3,4.3,8,,7,20.6975159571342,67.9126504525908,11.389833590275,1.24276123131684,,,,2.1,2.1,2.1,,100,0.570385926,,,10.32,,
1999,SLB,Islas Salomón,67.069,64.974,69.685,12.9,12.9,31.2,,5.957,43.0143871077775,53.692428610105,3.29318428211755,2.67948065791714,,,,0.1345,0.1345,0.1345,,15.7,0.494541498,,76.5999984741211,1.719,,-3.11678955410886
2022,CUB,Cuba,,,,,,,,,,,,,,,,,,,,,,,,1.386,,
2020,JAM,Jamaica,71.869,69.818,73.918,10.7,10.7,12.8,99,7.583,20.8331833860409,72.1242694612233,7.04254715273581,0.236519557799568,,,6.9,,,,86.60642453,100,79.43244028,,,6.5,,-10.2126160636157
2018,NIC,Nicaragua,73.85,70.964,76.681,9.3,9.3,15.8,74,4.605,31.0461475609696,64.139871801553,4.81398063747745,1.40510472256985,15.6,,17.4,1.6645,1.6645,1.6645,72.92057175,87.1166763305664,37.6,,,5.2,,-4.71205183080173
1992,TON,Tonga,67.686,64.208,71.782,9,9,20.6,,6.811,40.0330443630649,55.2677046760796,4.69925096085553,0.25218150248715,,,,,,,,,0,,,1.383,,-0.000522763390833347
2007,GRD,Granada,74.317,,,,,,,,,,,,,,,,,,,,,,,,,
2003,PAN,Panamá,75.218,,,,,,,,,,,,,,,,,,,,,,,,,
2002,WSM,Samoa,71.276,,,,,,,,,,,,,,,,,,,,,,,,,
1985,TUV,Tuvalu,61.589,58.41,64.473,,,55.3,,10.286,34.3778137943454,60.6699081577526,4.95227804790203,1.59751672823098,,,,,,,,,,,,,,
2015,CRI,Costa Rica,79.086,76.698,81.569,6.3,6.3,9.1,20,5.034,22.5880048422529,68.7018537592217,8.71014139852534,1.04634340433544,9.8,7.37865122931792,4.1,2.7318,2.7318,2.7318,97.04325062,99.4098052978516,59.76295014,59.0038108825684,,8.42,23.6,2.57317861066939
1990,URY,Uruguay,73.162,69.242,77.236,11.5,11.5,22.9,,9.388,25.6651360878405,62.7960426851031,11.5388212270564,0.615393884809994,,,,3.68,3.68,3.68,,,0,,,,,-0.317980081088734
2007,HND,Honduras,70.376,,,,,,,,,,,,,,,,,,,,,,,,,
2014,USA,Estados Unidos,78.8414634146341,76.5,81.3,4,4,6.9,17,8.237,19.4233952283111,66.4410413965544,14.1355633751345,0.733361519937424,13.9,,2.5,,,,99.78386084,100,73,,,6.17,,1.54038064866397
2010,BRA,Brasil,73.182,69.844,76.592,11.1,11.1,18.6,64,6.199,24.7547629557818,68.3373532771192,6.90788376709898,0.93941802248079,17.7,13.824082750291,3.7,,,,81.85420444,98.5999984741211,40.65,,90.3791809082031,8.034,,6.52281617922927
1995,COL,Colombia,69.933,65.885,74.24,15.8,15.8,29.9,,5.58,34.7572821660968,61.0584204364619,4.18429739744128,1.89336934967888,,,,1.0363,1.0363,1.0363,,91.2,0.18804679,,,8.72,,3.22930517074005
1988,MEX,México,69.253,65.877,72.862,23.7,23.7,49.7,,5.938,40.2897217146138,55.7288975587143,3.98138072667189,1.71119463203751,,,,,,,,,,62.1641998291016,,,,-0.435148134553614
1992,HTI,Haití,53.842,52.489,55.163,35.9,35.9,136.6,,13.278,42.1806105654072,53.9966318705262,3.82275756406662,1.95811490862095,,,,0.084,0.084,0.084,,,0,,,7.619,,-7.14603805233838
2002,BHS,Bahamas,72.232,,,,,,,,,,,,,,,,,,,,,,,,,
2002,CHL,Chile,77.445,,,,,,,,,,,,,,,,,,,,,,,,,
2022,DMA,Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,
2000,FSM,Micronesia (Estados Federados de),69.769,,,,,,,,,,,,,,,,,,,,,,,,,
2002,GUY,Guyana,64.728,,,,,,,,,,,,,,,,,,,,,,,,,
2011,COL,Colombia,75.32,72.141,78.548,9.7,9.7,17.8,71,4.945,26.5407207694374,67.3319167683603,6.12736246220238,1.09358307436582,10.5,,12.3,1.713,1.713,1.713,85.27956604,96.693603515625,40.35091575,91.2464981079102,93.5805282592773,10.11,,5.78469976561988
2017,TUV,Tuvalu,64.148,60.517,68.604,11.1,11.1,24.3,,10.082,31.4754098360656,63.0062341260679,5.51835603786654,-0.221402304463059,,,,,,,83.71648146,98.8538360595703,35.2,,,,,2.01131985856773
2020,PRY,Paraguay,73.182,70.398,76.156,10,10,18.7,71,5.916,29.2071397760435,64.6306258257859,6.16223439817064,1.34872957032065,,,8.7,1.0515,1.0515,1.0515,92.7207854,100,73.95751114,,94.544548034668,7.55,26.9,-2.14847789745059
2012,BHS,Bahamas,72.753,69.509,75.922,7.6,7.6,14.7,101,6.491,25.1573701581685,68.373636670584,6.46899317124752,1.08183699838334,19.8,,,,,,93.90226567,100,71.74820281,,,14.02,,1.97765797844617
1994,VUT,Vanuatu,67.739,65.418,70.749,14.2,14.2,31.4,,6.095,44.6855327975888,51.5785650173061,3.73590218510502,2.43822620989284,,,,,,,,18,0,24.3620700836182,68.6999969482422,1.622,,6.45397544709073
1993,GUY,Guyana,63.152,60.231,66.381,30.4,30.4,56.1,,8.031,36.1458505506301,59.9360670887372,3.91808236063275,0.29366313666619,,,,0.112,0.112,0.112,,72.376631,0,73.1304321289063,,11.873,,7.85790106934657
2011,MHL,Islas Marshall,63.256,61.687,65.178,17.8,17.8,38.7,,6.848,39.5977082015801,58.360627884806,2.04166391361392,-0.836573256679686,,,,0.5841,0.5841,0.5841,81.97206761,89.9196090698242,10,109.475326538086,98.2650833129883,,,0.530261694053962
2004,FSM,Micronesia (Estados Federados de),70.838,,,,,,,,,,,,,,,,,,,,,,,,,
2003,JAM,Jamaica,70.806,,,,,,,,,,,,,,,,,,,,,,,,,
2014,MHL,Islas Marshall,63.623,62.106,65.493,17,17,36.4,,6.94,38.0515088707518,59.4980017255571,2.45048940369111,-1.83357958458324,,,,,,,82.77221623,91.8208770751953,16.8,,,,,0.709840088843677
1988,TTO,Trinidad y Tobago,68.419,66.086,70.756,20.4,20.4,31.5,,6.595,34.6771297241838,60.4803182946298,4.84255198118642,1.06548669110807,,,,,,,,,,81.0880813598633,,,,-4.93801210814809
2010,NRU,Nauru,59.64,56.494,63.491,24,24,37.6,,8.214,36.4728284751721,62.1746985010498,1.35247302377814,0.0781478988682006,,,,1.1,1.1,1.1,65.62010947,99.1706314086914,,,,,,11.0243140318328
1989,DMA,Dominica,69.553,66.623,72.599,10.2,10.2,16.7,,9.781,33.0184567235207,58.1783363939721,8.8032068825072,-0.601261321812926,,,,,,,,,,,,,,0.410783328530883
1989,CAN,Canadá,77.1248780487805,73.92,80.49,4.5,4.5,8.5,,7.3,20.7522894791687,68.1934706155825,11.0542399052488,1.79419351491939,,,,2.1,2.1,2.1,,,,,,,,
2009,ECU,Ecuador,75.184,,,,,,,,,,,,,,,,,,,,,,,,,
1994,HND,Honduras,66.574,64.496,68.809,19.3,19.3,48.6,,6.176,45.0351357365927,51.8953608869306,3.06950337647671,2.80011388162174,,,,,,,,64.733947,0,,,3.237,,-2.5552217946677
1996,TTO,Trinidad y Tobago,69.009,66.156,71.93,18.4,18.4,28.4,,6.659,29.831685490097,65.034405992231,5.13390851767199,0.428192330287734,,,,0.761,0.761,0.761,,,0.393080525,69.2684631347656,,16.25,,6.67671659708904
2016,TUV,Tuvalu,64.108,60.495,68.479,11.6,11.6,25.3,,10.111,31.5149281238481,63.0114264651677,5.47364541098415,-0.230107331502793,,,,,,,83.68822707,97.3000030517578,31,61.0619506835938,,,,5.90378958056597
2010,GRD,Granada,74.999,72.504,77.632,9,9,15.4,27,7.058,24.7415357903875,66.2510193881041,9.00744482150843,0.69515608509071,22.6,10.0344049950326,,,,,92.48900156,89.2846603393555,27,,,,,-1.20046646888024
2013,JAM,Jamaica,73.412,72.234,74.555,13.4,13.4,15.9,90,5.924,24.4485200652404,69.4062555330098,6.14522440174979,0.481191238304142,15.2,,9.7,0.4677,0.4677,0.4677,85.39915542,93.9000015258789,37.1,87.5834579467773,,9.7,,0.0351655688553478
2010,HND,Honduras,71.088,69.038,73.278,14,14,24.7,73,4.348,37.6860955876763,59.1946095889418,3.11929482338192,2.07597795876773,16.9,15.4073952718777,15.8,0.295,0.295,0.295,73.99623816,80.9846649169922,11.09,,84.7553634643555,4.12,,1.59990328102285
1998,FSM,Micronesia (Estados Federados de),69.465,66.522,72.696,21.1,21.1,40.7,,5.252,41.4546792811877,55.1864352009766,3.35888551783566,0.245350376291555,,,,,,,,,1.858718785,,,,,2.59848104293397
2000,BOL,Bolivia,62.346,,,,,,,,,,,,,,,,,,,,,,,,,
2011,FSM,Micronesia (Estados Federados de),71.318,68.266,74.545,17.7,17.7,33.7,46,4.612,35.0005097926534,61.6978876046234,3.30160260272322,0.277526573301423,44.7,,,,,,71.29458477,66.5939865112305,22.8,,,,,2.90259605617813
2015,ECU,Ecuador,76.789,74.391,79.209,7.3,7.3,15.4,66,4.773,29.0154602071561,64.3231139580864,6.66142583475746,1.47983523757956,11.7,13.401828383221,9,2.0648,2.0648,2.0648,86.44766062,98.8258819580078,48.94043379,101.149803161621,94.4556579589844,3.62,23.3,-1.37151925896104
1994,BRA,Brasil,67.568,64.637,70.646,23,23,51.1,,6.74,33.250226151654,61.8799539859717,4.86981986237436,1.5901570368766,,,,1.1952,1.1952,1.1952,,91.8837280273438,0.037672709,,,6.47,,4.1829558149573
2015,HTI,Haití,63.237,60.617,65.954,27.1,27.1,70.1,391,8.181,34.1893703158829,61.6928286025512,4.11780108156596,1.43989350727897,32.6,28.5463594619439,42.4,0.0852,0.0852,0.0852,32.50172798,40.8362846374512,14.2,,,13.888,,1.09629919028995
1988,ARG,Argentina,71.052,67.711,74.381,16.3,16.3,29,,7.96,30.7641438755437,60.7932950872087,8.44256103724765,1.50808699373212,,,,3.032,3.032,3.032,,,,,,,,-2.57039183252373
1989,URY,Uruguay,73.002,69.131,77.034,11.9,11.9,23.8,,9.393,25.9116007564507,62.7053555994672,11.3830436440821,0.651885211821357,,,,,,,,,,,,,,0.446963211095635
1987,BHS,Bahamas,68.924,65.511,72.433,16.2,16.2,26.6,,6.225,32.4443114334671,62.8629439241368,4.69274464239608,1.90123849641411,,,,,,,,,,,,,,1.0450335639776
2019,GTM,Guatemala,73.129,70.439,75.812,11.6,11.6,24.6,100,4.892,34.0315745553366,61.2121706355905,4.75625480907295,1.56038604781094,16.5,22.3097034591438,16.3,,,,67.68918412,95.7420043945313,44.40104984,56.3729782104492,,2.19,,2.39207311218495
2004,JAM,Jamaica,70.86,,,,,,,,,,,,,,,,,,,,,,,,,
2002,SLB,Islas Salomón,67.515,,,,,,,,,,,,,,,,,,,,,,,,,
1995,FSM,Micronesia (Estados Federados de),68.553,65.522,71.981,22.4,22.4,44.1,,5.75,43.1540497425857,53.2657167718077,3.58023348560655,1.35420827378859,,,,,,,,,0,,,,,5.57503454828807
2016,URY,Uruguay,77.571,73.586,81.356,4.8,4.8,8.4,17,9.628,20.9813736500979,64.2016178027434,14.8170085471588,0.32121688556848,17.5,,2.5,3.9558,3.9558,3.9558,96.90314959,99.6999969482422,66.4,,98.5614700317383,7.84,,1.36367741954804
1989,VCT,San Vicente y las Granadinas,72.732,70.392,75.103,12.9,12.9,24.8,,5.75,37.9074871237853,55.6452797599704,6.44723311624429,0.217472767932837,,,,,,,,,,,,,,1.18532082154856
1995,TUV,Tuvalu,63.098,60.898,65.139,26.7,26.7,48.6,,9.899,37.8403755868545,56.0354720918101,6.12415232133542,0.271625741598222,,,,,,,,,0,,,,,-5.26211959454955
2015,NIC,Nicaragua,72.983,70.005,75.925,11.6,11.6,18.8,79,4.635,32.1101854730211,63.4803808720607,4.40943365491813,1.43794002440995,15,11.9859572638068,19,0.9312,0.9312,0.9312,71.85388386,83.2493286132813,19.7042915,,82.6145477294922,4.7,,3.2959918748404
2000,GUY,Guyana,64.483,,,,,,,,,,,,,,,,,,,,,,,,,
1989,BOL,Bolivia,55.772,54.34,57.201,41.9,41.9,126.3,,12.319,40.7438604984013,55.5090350041926,3.74710449740608,2.10965105220391,,,,,,,,,,,,,,1.62345636853215
2010,SUR,Suriname,69.894,66.539,73.587,15,15,23.3,138,7.109,29.8862803984764,64.1365733958394,5.97714620568415,1.1220419963936,20.7,16.2846266594726,7.3,,,,83.1536007,91.1975173950195,31.59,37.3961181640625,94.6757507324219,7.15,,3.99538233865444
2020,SUR,Suriname,72.561,69.264,75.981,11,11,17.7,96,7.036,26.7681385024668,66.1170550105837,7.1148064869495,1.12046732560236,,,8.2,,,,89.95421143,98.2047729492188,62.08563779,45.2143287658691,,9.524,,-16.911412073134
1992,DOM,República Dominicana,68.084,65.388,70.854,23.4,23.4,54.8,,5.79,38.2400967237261,58.2934805731258,3.4664227031481,2.02564539348753,,,,,,,,82.4854049682617,0,,,6.294,,8.99065604829876
2002,CAN,Canadá,79.5307317073171,,,,,,,,,,,,,,,,,,,,,,,,,
2009,SLB,Islas Salomón,68.466,,,,,,,,,,,,,,,,,,,,,,,,,
2000,VEN,Venezuela,72.478,,,,,,,,,,,,,,,,,,,,,,,,,
1992,HND,Honduras,65.991,63.897,68.25,20.2,20.2,53.1,,6.546,45.6767812518154,51.1824776110718,3.14074113711273,2.80594685995967,,,,,,,,58.913112,0,,,3.06,,3.13868641973481
2020,DMA,Dominica,73.649,70.433,77.26,28.1,28.1,35.6,,8.177,20.1251484488398,70.7026231170437,9.17222843411649,0.790672282535559,,,6.9,,,,,100,77.0650479,,,,,-17.2616934692792
2019,GRD,Granada,74.863,72.129,77.834,10.5,10.5,16.5,20,8.008,24.1420754786166,66.3075939001088,9.55033062127465,0.724563813014991,23.3,11.3394877661653,,,,,,93.120964050293,69.61219021,,,,,-0.0515245470908638
1994,LCA,Santa Lucía,70.992,68.58,73.359,10.9,10.9,19.9,,6.095,36.733494286388,57.3081431840145,5.95836252959754,1.31438333432947,,,,,,,,,0,,,17,,0.27190339650916
2018,USA,Estados Unidos,78.6390243902439,76.2,81.2,3.7,3.7,6.5,19,8.678,18.9110216801249,65.6912807447973,15.3976975750778,0.526435395564053,13.6,,2.5,2.61,2.61,2.61,99.71277377,100,88.49890317,103.384170532227,,3.9,,2.40486787201
2007,CRI,Costa Rica,78.462,,,,,,,,,,,,,,,,,,,,,,,,,
2005,GRD,Granada,73.521,,,,,,,,,,,,,,,,,,,,,,,,,
2003,TON,Tonga,69.495,,,,,,,,,,,,,,,,,,,,,,,,,
1997,FSM,Micronesia (Estados Federados de),69.229,66.252,72.533,21.5,21.5,41.9,,5.41,42.0235213662908,54.540055609045,3.43642302466414,0.31362961567264,,,,,,,,,0.570676845,,,,,-6.35509663110379
1985,PER,Perú,61.292,58.578,64.245,33.4,33.4,105.1,,9.329,41.1265214351597,55.2414096586348,3.63206890620545,2.3620742408617,,,,0.929,0.929,0.929,,,,58.8034896850586,,,,-0.321378535904699
1987,NIC,Nicaragua,57.66,51.955,64.142,25.3,25.3,75.9,,9.736,46.8569851926791,50.5218938401672,2.62112096715369,2.29550669667247,,,,,,,,,,22.3475093841553,,,,-2.9596836348985
1997,KIR,Kiribati,63.575,61.858,65.206,29.9,29.9,73.1,,7.613,41.4032985997853,55.2619249541861,3.33477644602857,1.76622995152552,,,,,,,,,,,,,,-0.113235596463753
2016,CHL,Chile,80.079,77.496,82.57,5.1,5.1,7.8,15,6.107,19.7226070877104,68.9407021319734,11.3366907803162,1.18906102612278,11.1,,3.1,2.2937,2.2937,2.2937,99.66651945,100,83.55858602,95.62890625,,6.73,,0.550297854884562
2007,GUY,Guyana,66.254,,,,,,,,,,,,,,,,,,,,,,,,,
2004,HND,Honduras,69.796,,,,,,,,,,,,,,,,,,,,,,,,,
2001,WSM,Samoa,71.019,,,,,,,,,,,,,,,,,,,,,,,,,
1989,GRD,Granada,70.419,67.734,72.952,13,13,23.5,,7.425,36.9497299040555,56.2585664758526,6.79170362009191,-0.655950840420111,,,,,,,,,0,,,,,4.4506333910093
1993,GRD,Granada,71.576,68.984,74.068,9.8,9.8,19,,6.99,36.4024742348761,56.5849099077056,7.0126158574183,1.11509769566787,,,,0.578,0.578,0.578,,,0,83.4663619995117,,,,-3.04599773275173
1994,FSM,Micronesia (Estados Federados de),68.095,65.016,71.542,22.7,22.7,45,,5.812,43.6332899989434,52.7918525221993,3.57485747885726,2.61935914964438,,,,,,,,,0,,,,,-3.10605341954022
2015,DOM,República Dominicana,72.953,69.828,76.377,24.5,24.5,35.1,99,5.883,29.0316430247961,64.8879782029923,6.08037877221158,1.1960440040584,21.5,15.5328627125626,7.4,,,,84.8714095,98.5603637695313,54.21576634,78.4252319335938,91.9912109375,7.61,,5.65574224309763
1994,GRD,Granada,71.786,69.146,74.349,9,9,18.1,,6.943,36.248473452614,56.6310310737201,7.12049547366585,0.974942832234641,,,,,,,,,0,,98.5999984741211,,,0.706919395420044
2021,CHL,Chile,78.944,76.472,81.437,4.3,4.3,6.6,,7.426,18.4569535059805,68.8619040157343,12.6811424782852,0.994344898418259,,,,,,,,,90.19336882,,97.0400009155273,9.35,,10.5633595944143
2022,BHS,Bahamas,,,,,,,,,,,,,,,,,,,,,,,,10.056,,
2018,AUS,Australia,82.7487804878049,80.7,84.9,2.3,2.3,3.8,4,6.3,18.7801545524021,65.5510217889022,15.6688236586956,1.50299298221362,8.7,,2.5,3.7595,3.7595,3.7595,99.99115238,100,90,,,5.3,,1.34828275238704
